timestamp,event,direction,class,bees_in_total,bees_out_total,pollen_in_total,total_bees
2026-05-02 14:13:11,crossing,in,bee,12287,11036,164,23323
2026-05-02 14:13:12,crossing,out,bee,12287,11037,164,23324
2026-05-02 14:13:14,crossing,in,bee,12288,11037,164,23325
2026-05-02 14:13:14,crossing,in,bee,12289,11037,164,23326
2026-05-02 14:13:14,crossing,out,bee,12289,11038,164,23327
2026-05-02 14:13:14,crossing,in,bee,12290,11038,164,23328
2026-05-02 14:13:16,crossing,in,bee,12291,11038,164,23329
2026-05-02 14:13:17,crossing,out,bee,12291,11039,164,23330
2026-05-02 14:13:17,crossing,out,bee,12291,11040,164,23331
2026-05-02 14:13:19,crossing,out,bee,12291,11041,164,23332
2026-05-02 14:13:20,crossing,in,bee,12292,11041,164,23333
2026-05-02 14:13:20,crossing,out,bee,12292,11042,164,23334
2026-05-02 14:13:20,crossing,out,bee,12292,11043,164,23335
2026-05-02 14:13:21,crossing,in,bee,12293,11043,164,23336
2026-05-02 14:13:22,crossing,out,bee,12293,11044,164,23337
2026-05-02 14:13:22,crossing,out,bee,12293,11045,164,23338
2026-05-02 14:13:22,crossing,out,bee,12293,11046,164,23339
2026-05-02 14:13:22,crossing,out,bee,12293,11047,164,23340
2026-05-02 14:13:25,crossing,in,bee,12294,11047,164,23341
2026-05-02 14:13:25,crossing,out,bee,12294,11048,164,23342
2026-05-02 14:13:26,crossing,in,bee,12295,11048,164,23343
2026-05-02 14:13:27,crossing,out,bee,12295,11049,164,23344
2026-05-02 14:13:28,crossing,in,bee,12296,11049,164,23345
2026-05-02 14:13:28,crossing,out,bee,12296,11050,164,23346
2026-05-02 14:13:28,crossing,in,bee,12297,11050,164,23347
2026-05-02 14:13:28,crossing,out,bee,12297,11051,164,23348
2026-05-02 14:13:29,crossing,in,bee,12298,11051,164,23349
2026-05-02 14:13:30,crossing,in,bee,12299,11051,164,23350
2026-05-02 14:13:31,crossing,out,bee,12299,11052,164,23351
2026-05-02 14:13:32,crossing,out,bee,12299,11053,164,23352
2026-05-02 14:13:32,crossing,in,bee,12300,11053,164,23353
2026-05-02 14:13:32,crossing,out,bee,12300,11054,164,23354
2026-05-02 14:13:33,crossing,in,bee,12301,11054,164,23355
2026-05-02 14:13:35,crossing,in,bee,12302,11054,164,23356
2026-05-02 14:13:37,crossing,out,bee,12302,11055,164,23357
2026-05-02 14:13:40,crossing,in,bee,12303,11055,164,23358
2026-05-02 14:13:41,crossing,in,bee,12304,11055,164,23359
2026-05-02 14:13:41,crossing,out,bee,12304,11056,164,23360
2026-05-02 14:13:41,crossing,in,bee,12305,11056,164,23361
2026-05-02 14:13:42,crossing,out,bee,12305,11057,164,23362
2026-05-02 14:13:42,crossing,out,bee,12305,11058,164,23363
2026-05-02 14:13:43,crossing,out,bee,12305,11059,164,23364
2026-05-02 14:13:44,crossing,in,bee,12306,11059,164,23365
2026-05-02 14:13:45,crossing,in,bee,12307,11059,164,23366
2026-05-02 14:13:46,crossing,in,bee,12308,11059,164,23367
2026-05-02 14:13:47,crossing,out,bee,12308,11060,164,23368
2026-05-02 14:13:49,crossing,out,bee,12308,11061,164,23369
2026-05-02 14:13:49,crossing,out,bee,12308,11062,164,23370
2026-05-02 14:13:49,crossing,in,bee,12309,11062,164,23371
2026-05-02 14:13:49,crossing,in,bee,12310,11062,164,23372
2026-05-02 14:13:50,crossing,in,bee,12311,11062,164,23373
2026-05-02 14:13:53,crossing,out,bee,12311,11063,164,23374
2026-05-02 14:13:53,crossing,in,bee,12312,11063,164,23375
2026-05-02 14:13:54,crossing,out,bee,12312,11064,164,23376
2026-05-02 14:13:55,crossing,out,bee,12312,11065,164,23377
2026-05-02 14:13:55,crossing,in,bee,12313,11065,164,23378
2026-05-02 14:13:55,crossing,in,bee,12314,11065,164,23379
2026-05-02 14:13:57,crossing,out,bee,12314,11066,164,23380
2026-05-02 14:13:57,crossing,out,bee,12314,11067,164,23381
2026-05-02 14:13:58,crossing,in,bee,12315,11067,164,23382
2026-05-02 14:13:59,crossing,out,bee,12315,11068,164,23383
2026-05-02 14:14:00,crossing,in,bee,12316,11068,164,23384
2026-05-02 14:14:00,crossing,out,bee,12316,11069,164,23385
2026-05-02 14:14:00,crossing,in,bee,12317,11069,164,23386
2026-05-02 14:14:00,crossing,in,bee,12318,11069,164,23387
2026-05-02 14:14:01,crossing,in,bee,12319,11069,164,23388
2026-05-02 14:14:01,crossing,in,bee,12320,11069,164,23389
2026-05-02 14:14:03,crossing,in,bee,12321,11069,164,23390
2026-05-02 14:14:05,crossing,in,bee,12322,11069,164,23391
2026-05-02 14:14:05,crossing,in,bee,12323,11069,164,23392
2026-05-02 14:14:05,crossing,in,bee,12324,11069,164,23393
2026-05-02 14:14:05,crossing,in,bee,12325,11069,164,23394
2026-05-02 14:14:06,crossing,out,bee,12325,11070,164,23395
2026-05-02 14:14:06,crossing,in,bee,12326,11070,164,23396
2026-05-02 14:14:07,crossing,in,bee,12327,11070,164,23397
2026-05-02 14:14:10,crossing,out,bee,12327,11071,164,23398
2026-05-02 14:14:10,crossing,in,bee,12328,11071,164,23399
2026-05-02 14:14:11,crossing,in,bee,12329,11071,164,23400
2026-05-02 14:14:13,crossing,out,bee,12329,11072,164,23401
2026-05-02 14:14:14,crossing,out,bee,12329,11073,164,23402
2026-05-02 14:14:15,crossing,in,bee,12330,11073,164,23403
2026-05-02 14:14:15,crossing,out,bee,12330,11074,164,23404
2026-05-02 14:14:16,crossing,out,bee,12330,11075,164,23405
2026-05-02 14:14:18,crossing,in,bee,12331,11075,164,23406
2026-05-02 14:14:18,crossing,in,bee,12332,11075,164,23407
2026-05-02 14:14:20,crossing,in,bee,12333,11075,164,23408
2026-05-02 14:14:21,crossing,out,bee,12333,11076,164,23409
2026-05-02 14:14:21,crossing,out,bee,12333,11077,164,23410
2026-05-02 14:14:21,crossing,out,bee,12333,11078,164,23411
2026-05-02 14:14:22,crossing,out,bee,12333,11079,164,23412
2026-05-02 14:14:22,crossing,in,bee,12334,11079,164,23413
2026-05-02 14:14:23,crossing,out,bee,12334,11080,164,23414
2026-05-02 14:14:24,crossing,in,bee,12335,11080,164,23415
2026-05-02 14:14:27,crossing,in,bee,12336,11080,164,23416
2026-05-02 14:14:27,crossing,out,bee,12336,11081,164,23417
2026-05-02 14:14:28,crossing,in,bee,12337,11081,164,23418
2026-05-02 14:14:29,crossing,in,bee,12338,11081,164,23419
2026-05-02 14:14:30,crossing,in,bee,12339,11081,164,23420
2026-05-02 14:14:32,crossing,in,bee,12340,11081,164,23421
2026-05-02 14:14:32,crossing,in,bee,12341,11081,164,23422
2026-05-02 14:14:32,crossing,out,bee,12341,11082,164,23423
2026-05-02 14:14:34,crossing,out,bee,12341,11083,164,23424
2026-05-02 14:14:35,crossing,out,bee,12341,11084,164,23425
2026-05-02 14:14:35,crossing,out,bee,12341,11085,164,23426
2026-05-02 14:14:36,crossing,in,bee,12342,11085,164,23427
2026-05-02 14:14:36,crossing,out,bee,12342,11086,164,23428
2026-05-02 14:14:39,crossing,out,bee,12342,11087,164,23429
2026-05-02 14:14:40,crossing,out,bee,12342,11088,164,23430
2026-05-02 14:14:41,crossing,in,bee,12343,11088,164,23431
2026-05-02 14:14:42,crossing,out,bee,12343,11089,164,23432
2026-05-02 14:14:44,crossing,out,bee,12343,11090,164,23433
2026-05-02 14:14:45,crossing,in,bee,12344,11090,164,23434
2026-05-02 14:14:45,crossing,out,bee,12344,11091,164,23435
2026-05-02 14:14:46,crossing,out,bee,12344,11092,164,23436
2026-05-02 14:14:46,crossing,out,bee,12344,11093,164,23437
2026-05-02 14:14:47,crossing,in,bee,12345,11093,164,23438
2026-05-02 14:14:48,crossing,in,bee,12346,11093,164,23439
2026-05-02 14:14:48,crossing,in,bee,12347,11093,164,23440
2026-05-02 14:14:48,crossing,out,bee,12347,11094,164,23441
2026-05-02 14:14:48,crossing,out,bee,12347,11095,164,23442
2026-05-02 14:14:49,crossing,out,bee,12347,11096,164,23443
2026-05-02 14:14:49,crossing,out,bee,12347,11097,164,23444
2026-05-02 14:14:51,crossing,out,bee,12347,11098,164,23445
2026-05-02 14:14:51,crossing,out,bee,12347,11099,164,23446
2026-05-02 14:14:52,crossing,out,bee,12347,11100,164,23447
2026-05-02 14:14:54,crossing,out,bee,12347,11101,164,23448
2026-05-02 14:14:55,crossing,out,bee,12347,11102,164,23449
2026-05-02 14:14:55,crossing,in,bee,12348,11102,164,23450
2026-05-02 14:14:56,crossing,out,bee,12348,11103,164,23451
2026-05-02 14:14:56,crossing,in,bee,12349,11103,164,23452
2026-05-02 14:14:57,crossing,in,bee,12350,11103,164,23453
2026-05-02 14:14:58,crossing,out,bee,12350,11104,164,23454
2026-05-02 14:14:58,crossing,out,bee,12350,11105,164,23455
2026-05-02 14:14:58,crossing,in,bee,12351,11105,164,23456
2026-05-02 14:14:59,crossing,in,bee,12352,11105,164,23457
2026-05-02 14:14:59,crossing,in,bee,12353,11105,164,23458
2026-05-02 14:15:00,crossing,out,bee,12353,11106,164,23459
2026-05-02 14:15:04,crossing,in,bee,12354,11106,164,23460
2026-05-02 14:15:04,crossing,out,bee,12354,11107,164,23461
2026-05-02 14:15:05,crossing,out,bee,12354,11108,164,23462
2026-05-02 14:15:06,crossing,out,bee,12354,11109,164,23463
2026-05-02 14:15:08,crossing,out,bee,12354,11110,164,23464
2026-05-02 14:15:08,crossing,out,bee,12354,11111,164,23465
2026-05-02 14:15:09,crossing,out,bee,12354,11112,164,23466
2026-05-02 14:15:09,crossing,out,bee,12354,11113,164,23467
2026-05-02 14:15:11,crossing,in,bee,12355,11113,164,23468
2026-05-02 14:15:11,crossing,out,bee,12355,11114,164,23469
2026-05-02 14:15:12,crossing,in,bee,12356,11114,164,23470
2026-05-02 14:15:13,crossing,in,bee,12357,11114,164,23471
2026-05-02 14:15:13,crossing,out,bee,12357,11115,164,23472
2026-05-02 14:15:14,crossing,out,bee,12357,11116,164,23473
2026-05-02 14:15:14,crossing,in,bee,12358,11116,164,23474
2026-05-02 14:15:15,crossing,in,bee,12359,11116,164,23475
2026-05-02 14:15:15,crossing,in,bee,12360,11116,164,23476
2026-05-02 14:15:15,crossing,in,bee,12361,11116,164,23477
2026-05-02 14:15:17,crossing,in,bee,12362,11116,164,23478
2026-05-02 14:15:17,crossing,out,bee,12362,11117,164,23479
2026-05-02 14:15:18,crossing,in,bee,12363,11117,164,23480
2026-05-02 14:15:20,crossing,out,bee,12363,11118,164,23481
2026-05-02 14:15:22,crossing,in,bee,12364,11118,164,23482
2026-05-02 14:15:22,crossing,in,bee,12365,11118,164,23483
2026-05-02 14:15:23,crossing,out,bee,12365,11119,164,23484
2026-05-02 14:15:23,crossing,in,bee,12366,11119,164,23485
2026-05-02 14:15:25,crossing,out,bee,12366,11120,164,23486
2026-05-02 14:15:26,crossing,out,bee,12366,11121,164,23487
2026-05-02 14:15:26,crossing,out,bee,12366,11122,164,23488
2026-05-02 14:15:26,crossing,out,bee,12366,11123,164,23489
2026-05-02 14:15:26,crossing,out,bee,12366,11124,164,23490
2026-05-02 14:15:27,crossing,in,bee,12367,11124,164,23491
2026-05-02 14:15:27,crossing,in,bee,12368,11124,164,23492
2026-05-02 14:15:28,crossing,in,bee,12369,11124,164,23493
2026-05-02 14:15:30,crossing,in,bee,12370,11124,164,23494
2026-05-02 14:15:31,crossing,out,bee,12370,11125,164,23495
2026-05-02 14:15:31,crossing,in,bee,12371,11125,164,23496
2026-05-02 14:15:32,crossing,out,bee,12371,11126,164,23497
2026-05-02 14:15:32,crossing,out,bee,12371,11127,164,23498
2026-05-02 14:15:32,crossing,in,bee,12372,11127,164,23499
2026-05-02 14:15:33,crossing,out,bee,12372,11128,164,23500
2026-05-02 14:15:33,crossing,in,bee,12373,11128,164,23501
2026-05-02 14:15:33,crossing,in,bee,12374,11128,164,23502
2026-05-02 14:15:34,crossing,in,bee,12375,11128,164,23503
2026-05-02 14:15:35,crossing,out,bee,12375,11129,164,23504
2026-05-02 14:15:36,crossing,out,bee,12375,11130,164,23505
2026-05-02 14:15:36,crossing,out,bee,12375,11131,164,23506
2026-05-02 14:15:37,crossing,out,bee,12375,11132,164,23507
2026-05-02 14:15:37,crossing,out,bee,12375,11133,164,23508
2026-05-02 14:15:38,crossing,in,bee,12376,11133,164,23509
2026-05-02 14:15:39,crossing,out,bee,12376,11134,164,23510
2026-05-02 14:15:39,crossing,in,bee,12377,11134,164,23511
2026-05-02 14:15:39,crossing,out,bee,12377,11135,164,23512
2026-05-02 14:15:39,crossing,out,bee,12377,11136,164,23513
2026-05-02 14:15:39,crossing,in,bee,12378,11136,164,23514
2026-05-02 14:15:41,crossing,out,bee,12378,11137,164,23515
2026-05-02 14:15:42,crossing,out,bee,12378,11138,164,23516
2026-05-02 14:15:42,crossing,in,bee,12379,11138,164,23517
2026-05-02 14:15:42,crossing,in,bee,12380,11138,164,23518
2026-05-02 14:15:44,crossing,out,bee,12380,11139,164,23519
2026-05-02 14:15:46,crossing,out,bee,12380,11140,164,23520
2026-05-02 14:15:46,crossing,in,bee,12381,11140,164,23521
2026-05-02 14:15:47,crossing,in,bee,12382,11140,164,23522
2026-05-02 14:15:50,crossing,in,bee,12383,11140,164,23523
2026-05-02 14:15:50,crossing,out,bee,12383,11141,164,23524
2026-05-02 14:15:50,crossing,out,bee,12383,11142,164,23525
2026-05-02 14:15:51,crossing,in,bee,12384,11142,164,23526
2026-05-02 14:15:51,crossing,out,bee,12384,11143,164,23527
2026-05-02 14:15:53,crossing,in,bee,12385,11143,164,23528
2026-05-02 14:15:53,crossing,out,bee,12385,11144,164,23529
2026-05-02 14:15:53,crossing,out,bee,12385,11145,164,23530
2026-05-02 14:15:53,crossing,out,bee,12385,11146,164,23531
2026-05-02 14:15:53,crossing,in,bee,12386,11146,164,23532
2026-05-02 14:15:57,crossing,out,bee,12386,11147,164,23533
2026-05-02 14:15:58,crossing,out,bee,12386,11148,164,23534
2026-05-02 14:16:00,crossing,out,bee,12386,11149,164,23535
2026-05-02 14:16:01,crossing,out,bee,12386,11150,164,23536
2026-05-02 14:16:01,crossing,out,bee,12386,11151,164,23537
2026-05-02 14:16:03,crossing,out,bee,12386,11152,164,23538
2026-05-02 14:16:03,crossing,out,bee,12386,11153,164,23539
2026-05-02 14:16:04,crossing,out,bee,12386,11154,164,23540
2026-05-02 14:16:06,crossing,in,bee,12387,11154,164,23541
2026-05-02 14:16:07,crossing,in,bee,12388,11154,164,23542
2026-05-02 14:16:07,crossing,in,bee,12389,11154,164,23543
2026-05-02 14:16:12,crossing,in,bee,12390,11154,164,23544
2026-05-02 14:16:13,crossing,in,bee,12391,11154,164,23545
2026-05-02 14:16:13,crossing,in,bee,12392,11154,164,23546
2026-05-02 14:16:14,crossing,out,bee,12392,11155,164,23547
2026-05-02 14:16:14,crossing,out,bee,12392,11156,164,23548
2026-05-02 14:16:15,crossing,out,bee,12392,11157,164,23549
2026-05-02 14:16:16,crossing,in,bee,12393,11157,164,23550
2026-05-02 14:16:16,crossing,out,bee,12393,11158,164,23551
2026-05-02 14:16:17,crossing,in,bee,12394,11158,164,23552
2026-05-02 14:16:19,crossing,out,bee,12394,11159,164,23553
2026-05-02 14:16:19,crossing,out,bee,12394,11160,164,23554
2026-05-02 14:16:19,crossing,in,bee,12395,11160,164,23555
2026-05-02 14:16:21,crossing,in,bee,12396,11160,164,23556
2026-05-02 14:16:21,crossing,out,bee,12396,11161,164,23557
2026-05-02 14:16:22,crossing,in,bee,12397,11161,164,23558
2026-05-02 14:16:22,crossing,in,bee,12398,11161,164,23559
2026-05-02 14:16:22,crossing,in,bee,12399,11161,164,23560
2026-05-02 14:16:23,crossing,in,bee,12400,11161,164,23561
2026-05-02 14:16:24,crossing,in,bee,12401,11161,164,23562
2026-05-02 14:16:25,crossing,in,bee,12402,11161,164,23563
2026-05-02 14:16:25,crossing,out,bee,12402,11162,164,23564
2026-05-02 14:16:27,crossing,out,bee,12402,11163,164,23565
2026-05-02 14:16:28,crossing,out,bee,12402,11164,164,23566
2026-05-02 14:16:28,crossing,out,bee_pollen,12402,11165,164,23567
2026-05-02 14:16:29,crossing,in,bee,12403,11165,164,23568
2026-05-02 14:16:30,crossing,out,bee,12403,11166,164,23569
2026-05-02 14:16:30,crossing,out,bee,12403,11167,164,23570
2026-05-02 14:16:32,crossing,in,bee,12404,11167,164,23571
2026-05-02 14:16:33,crossing,out,bee,12404,11168,164,23572
2026-05-02 14:16:34,crossing,in,bee,12405,11168,164,23573
2026-05-02 14:16:34,crossing,in,bee,12406,11168,164,23574
2026-05-02 14:16:34,crossing,in,bee_pollen,12407,11168,165,23575
2026-05-02 14:16:37,crossing,in,bee,12408,11168,165,23576
2026-05-02 14:16:38,crossing,out,bee,12408,11169,165,23577
2026-05-02 14:16:38,crossing,in,bee,12409,11169,165,23578
2026-05-02 14:16:41,crossing,out,bee,12409,11170,165,23579
2026-05-02 14:16:42,crossing,out,bee,12409,11171,165,23580
2026-05-02 14:16:43,crossing,in,bee,12410,11171,165,23581
2026-05-02 14:16:44,crossing,out,bee,12410,11172,165,23582
2026-05-02 14:16:44,crossing,in,bee,12411,11172,165,23583
2026-05-02 14:16:44,crossing,out,bee,12411,11173,165,23584
2026-05-02 14:16:45,crossing,in,bee,12412,11173,165,23585
2026-05-02 14:16:45,crossing,out,bee,12412,11174,165,23586
2026-05-02 14:16:46,crossing,in,bee,12413,11174,165,23587
2026-05-02 14:16:48,crossing,out,bee,12413,11175,165,23588
2026-05-02 14:16:48,crossing,in,bee,12414,11175,165,23589
2026-05-02 14:16:48,crossing,in,bee,12415,11175,165,23590
2026-05-02 14:16:49,crossing,out,bee,12415,11176,165,23591
2026-05-02 14:16:49,crossing,out,bee,12415,11177,165,23592
2026-05-02 14:16:50,crossing,in,bee,12416,11177,165,23593
2026-05-02 14:16:50,crossing,in,bee,12417,11177,165,23594
2026-05-02 14:16:50,crossing,out,bee,12417,11178,165,23595
2026-05-02 14:16:52,crossing,out,bee,12417,11179,165,23596
2026-05-02 14:16:52,crossing,in,bee,12418,11179,165,23597
2026-05-02 14:16:52,crossing,out,bee,12418,11180,165,23598
2026-05-02 14:16:52,crossing,out,bee,12418,11181,165,23599
2026-05-02 14:16:54,crossing,in,bee,12419,11181,165,23600
2026-05-02 14:16:55,crossing,out,bee,12419,11182,165,23601
2026-05-02 14:16:55,crossing,in,bee,12420,11182,165,23602
2026-05-02 14:16:56,crossing,out,bee,12420,11183,165,23603
2026-05-02 14:16:57,crossing,in,bee,12421,11183,165,23604
2026-05-02 14:16:58,crossing,in,bee,12422,11183,165,23605
2026-05-02 14:16:58,crossing,in,bee,12423,11183,165,23606
2026-05-02 14:16:58,crossing,in,bee,12424,11183,165,23607
2026-05-02 14:16:58,crossing,in,bee,12425,11183,165,23608
2026-05-02 14:16:58,crossing,out,bee,12425,11184,165,23609
2026-05-02 14:17:00,crossing,in,bee,12426,11184,165,23610
2026-05-02 14:17:00,crossing,out,bee,12426,11185,165,23611
2026-05-02 14:17:03,crossing,out,bee,12426,11186,165,23612
2026-05-02 14:17:04,crossing,out,bee,12426,11187,165,23613
2026-05-02 14:17:04,crossing,in,bee,12427,11187,165,23614
2026-05-02 14:17:05,crossing,out,bee,12427,11188,165,23615
2026-05-02 14:17:06,crossing,out,bee,12427,11189,165,23616
2026-05-02 14:17:06,crossing,out,bee,12427,11190,165,23617
2026-05-02 14:17:08,crossing,out,bee,12427,11191,165,23618
2026-05-02 14:17:08,crossing,in,bee,12428,11191,165,23619
2026-05-02 14:17:09,crossing,out,bee,12428,11192,165,23620
2026-05-02 14:17:10,crossing,out,bee,12428,11193,165,23621
2026-05-02 14:17:10,crossing,in,bee,12429,11193,165,23622
2026-05-02 14:17:11,crossing,out,bee,12429,11194,165,23623
2026-05-02 14:17:11,crossing,out,bee,12429,11195,165,23624
2026-05-02 14:17:12,crossing,in,bee,12430,11195,165,23625
2026-05-02 14:17:12,crossing,in,bee,12431,11195,165,23626
2026-05-02 14:17:12,crossing,in,bee,12432,11195,165,23627
2026-05-02 14:17:12,crossing,in,bee,12433,11195,165,23628
2026-05-02 14:17:13,crossing,in,bee,12434,11195,165,23629
2026-05-02 14:17:13,crossing,in,bee,12435,11195,165,23630
2026-05-02 14:17:14,crossing,out,bee_pollen,12435,11196,165,23631
2026-05-02 14:17:14,crossing,out,bee,12435,11197,165,23632
2026-05-02 14:17:14,crossing,out,bee,12435,11198,165,23633
2026-05-02 14:17:15,crossing,in,bee,12436,11198,165,23634
2026-05-02 14:17:15,crossing,in,bee,12437,11198,165,23635
2026-05-02 14:17:15,crossing,in,bee,12438,11198,165,23636
2026-05-02 14:17:15,crossing,in,bee,12439,11198,165,23637
2026-05-02 14:17:15,crossing,out,bee,12439,11199,165,23638
2026-05-02 14:17:16,crossing,in,bee,12440,11199,165,23639
2026-05-02 14:17:16,crossing,out,bee,12440,11200,165,23640
2026-05-02 14:17:16,crossing,in,bee,12441,11200,165,23641
2026-05-02 14:17:19,crossing,out,bee,12441,11201,165,23642
2026-05-02 14:17:20,crossing,out,bee,12441,11202,165,23643
2026-05-02 14:17:21,crossing,in,bee,12442,11202,165,23644
2026-05-02 14:17:22,crossing,in,bee,12443,11202,165,23645
2026-05-02 14:17:23,crossing,out,bee,12443,11203,165,23646
2026-05-02 14:17:24,crossing,in,bee,12444,11203,165,23647
2026-05-02 14:17:25,crossing,out,bee,12444,11204,165,23648
2026-05-02 14:17:25,crossing,in,bee,12445,11204,165,23649
2026-05-02 14:17:26,crossing,out,bee,12445,11205,165,23650
2026-05-02 14:17:27,crossing,in,bee,12446,11205,165,23651
2026-05-02 14:17:28,crossing,in,bee,12447,11205,165,23652
2026-05-02 14:17:28,crossing,in,bee,12448,11205,165,23653
2026-05-02 14:17:29,crossing,in,bee,12449,11205,165,23654
2026-05-02 14:17:29,crossing,in,bee,12450,11205,165,23655
2026-05-02 14:17:30,crossing,in,bee,12451,11205,165,23656
2026-05-02 14:17:31,crossing,in,bee,12452,11205,165,23657
2026-05-02 14:17:32,crossing,in,bee,12453,11205,165,23658
2026-05-02 14:17:32,crossing,in,bee,12454,11205,165,23659
2026-05-02 14:17:35,crossing,out,bee,12454,11206,165,23660
2026-05-02 14:17:36,crossing,in,bee,12455,11206,165,23661
2026-05-02 14:17:37,crossing,in,bee,12456,11206,165,23662
2026-05-02 14:17:38,crossing,in,bee,12457,11206,165,23663
2026-05-02 14:17:39,crossing,in,bee,12458,11206,165,23664
2026-05-02 14:17:39,crossing,in,bee,12459,11206,165,23665
2026-05-02 14:17:40,crossing,in,bee,12460,11206,165,23666
2026-05-02 14:17:40,crossing,out,bee,12460,11207,165,23667
2026-05-02 14:17:40,crossing,in,bee,12461,11207,165,23668
2026-05-02 14:17:40,crossing,in,bee,12462,11207,165,23669
2026-05-02 14:17:40,crossing,out,bee,12462,11208,165,23670
2026-05-02 14:17:40,crossing,in,bee,12463,11208,165,23671
2026-05-02 14:17:43,crossing,in,bee,12464,11208,165,23672
2026-05-02 14:17:45,crossing,out,bee,12464,11209,165,23673
2026-05-02 14:17:45,crossing,out,bee,12464,11210,165,23674
2026-05-02 14:17:45,crossing,out,bee,12464,11211,165,23675
2026-05-02 14:17:46,crossing,out,bee,12464,11212,165,23676
2026-05-02 14:17:46,crossing,in,bee,12465,11212,165,23677
2026-05-02 14:17:47,crossing,in,bee,12466,11212,165,23678
2026-05-02 14:17:47,crossing,out,bee,12466,11213,165,23679
2026-05-02 14:17:48,crossing,out,bee,12466,11214,165,23680
2026-05-02 14:17:49,crossing,out,bee,12466,11215,165,23681
2026-05-02 14:17:49,crossing,out,bee,12466,11216,165,23682
2026-05-02 14:17:51,crossing,in,bee,12467,11216,165,23683
2026-05-02 14:17:51,crossing,in,bee,12468,11216,165,23684
2026-05-02 14:17:52,crossing,in,bee,12469,11216,165,23685
2026-05-02 14:17:52,crossing,in,bee,12470,11216,165,23686
2026-05-02 14:17:53,crossing,out,bee,12470,11217,165,23687
2026-05-02 14:17:54,crossing,out,bee,12470,11218,165,23688
2026-05-02 14:17:55,crossing,in,bee,12471,11218,165,23689
2026-05-02 14:17:55,crossing,out,bee,12471,11219,165,23690
2026-05-02 14:17:55,crossing,out,bee,12471,11220,165,23691
2026-05-02 14:17:55,crossing,in,bee,12472,11220,165,23692
2026-05-02 14:17:56,crossing,in,bee,12473,11220,165,23693
2026-05-02 14:17:56,crossing,in,bee,12474,11220,165,23694
2026-05-02 14:17:58,crossing,out,bee,12474,11221,165,23695
2026-05-02 14:17:58,crossing,in,bee,12475,11221,165,23696
2026-05-02 14:17:58,crossing,in,bee,12476,11221,165,23697
2026-05-02 14:18:00,crossing,out,bee,12476,11222,165,23698
2026-05-02 14:18:01,crossing,out,bee,12476,11223,165,23699
2026-05-02 14:18:01,crossing,out,bee,12476,11224,165,23700
2026-05-02 14:18:03,crossing,in,bee,12477,11224,165,23701
2026-05-02 14:18:04,crossing,out,bee,12477,11225,165,23702
2026-05-02 14:18:04,crossing,out,bee,12477,11226,165,23703
2026-05-02 14:18:04,crossing,out,bee,12477,11227,165,23704
2026-05-02 14:18:05,crossing,out,bee,12477,11228,165,23705
2026-05-02 14:18:05,crossing,in,bee,12478,11228,165,23706
2026-05-02 14:18:07,crossing,out,bee,12478,11229,165,23707
2026-05-02 14:18:08,crossing,in,bee,12479,11229,165,23708
2026-05-02 14:18:08,crossing,out,bee,12479,11230,165,23709
2026-05-02 14:18:09,crossing,out,bee,12479,11231,165,23710
2026-05-02 14:18:09,crossing,in,bee,12480,11231,165,23711
2026-05-02 14:18:10,crossing,in,bee,12481,11231,165,23712
2026-05-02 14:18:11,crossing,out,bee,12481,11232,165,23713
2026-05-02 14:18:12,crossing,out,bee,12481,11233,165,23714
2026-05-02 14:18:12,crossing,out,bee,12481,11234,165,23715
2026-05-02 14:18:12,crossing,in,bee,12482,11234,165,23716
2026-05-02 14:18:13,crossing,out,bee,12482,11235,165,23717
2026-05-02 14:18:13,crossing,in,bee,12483,11235,165,23718
2026-05-02 14:18:14,crossing,in,bee,12484,11235,165,23719
2026-05-02 14:18:15,crossing,out,bee,12484,11236,165,23720
2026-05-02 14:18:15,crossing,in,bee,12485,11236,165,23721
2026-05-02 14:18:17,crossing,in,bee,12486,11236,165,23722
2026-05-02 14:18:20,crossing,in,bee,12487,11236,165,23723
2026-05-02 14:18:21,crossing,out,bee,12487,11237,165,23724
2026-05-02 14:18:21,crossing,in,bee,12488,11237,165,23725
2026-05-02 14:18:22,crossing,out,bee,12488,11238,165,23726
2026-05-02 14:18:22,crossing,in,bee,12489,11238,165,23727
2026-05-02 14:18:22,crossing,out,bee,12489,11239,165,23728
2026-05-02 14:18:23,crossing,out,bee,12489,11240,165,23729
2026-05-02 14:18:23,crossing,out,bee,12489,11241,165,23730
2026-05-02 14:18:24,crossing,in,bee,12490,11241,165,23731
2026-05-02 14:18:26,crossing,out,bee,12490,11242,165,23732
2026-05-02 14:18:27,crossing,in,bee,12491,11242,165,23733
2026-05-02 14:18:27,crossing,out,bee,12491,11243,165,23734
2026-05-02 14:18:27,crossing,out,bee,12491,11244,165,23735
2026-05-02 14:18:28,crossing,in,bee,12492,11244,165,23736
2026-05-02 14:18:28,crossing,in,bee,12493,11244,165,23737
2026-05-02 14:18:29,crossing,in,bee,12494,11244,165,23738
2026-05-02 14:18:30,crossing,out,bee,12494,11245,165,23739
2026-05-02 14:18:30,crossing,in,bee,12495,11245,165,23740
2026-05-02 14:18:31,crossing,out,bee,12495,11246,165,23741
2026-05-02 14:18:32,crossing,out,bee,12495,11247,165,23742
2026-05-02 14:18:33,crossing,out,bee,12495,11248,165,23743
2026-05-02 14:18:34,crossing,out,bee,12495,11249,165,23744
